Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-11-15 00:00:00-05:00,1.8474482603436653,1.8918348179600246,1.8432494182867667,1.867842435836792,536841200,0.0,0.0
2005-11-16 00:00:00-05:00,1.893934186262107,1.9512167853205982,1.8921344823617305,1.9479182958602905,784515200,0.0,0.0
2005-11-17 00:00:00-05:00,1.9671118979226832,1.975809296646964,1.9269239935528775,1.9350217580795288,676205600,0.0,0.0
2005-11-18 00:00:00-05:00,1.9587156810794313,1.96231489007136,1.9305244466951326,1.9362220764160156,524960800,0.0,0.0
2005-11-21 00:00:00-05:00,1.9440191084349576,1.9551154457125606,1.9110286123606048,1.948217749595642,511711200,0.0,0.0
2005-11-22 00:00:00-05:00,1.9446187194695308,2.0022020341138718,1.935022167734789,1.9950038194656372,540282400,0.0,0.0
2005-11-23 00:00:00-05:00,2.0058011041607453,2.0387914139380015,2.000103475027789,2.012699604034424,485853200,0.0,0.0
2005-11-25 00:00:00-05:00,2.0291939818260523,2.085576420403021,2.0243947053869245,2.0795788764953613,395012800,0.0,0.0
2005-11-28 00:00:00-05:00,2.1209666545432855,2.131463561616251,2.0714818933239556,2.0891764163970947,1018519600,0.0,0.0
2005-11-29 00:00:00-05:00,2.099073029960756,2.1083698642872344,2.0198962756392143,2.0423898696899414,891433200,0.0,0.0
2005-11-30 00:00:00-05:00,2.052287523212563,2.06488385014495,2.0249956483689107,2.0339927673339844,595674800,0.0,0.0
2005-12-01 00:00:00-05:00,2.0678823792641943,2.1512575805387373,2.063683537377394,2.1473586559295654,812893200,0.0,0.0
2005-12-02 00:00:00-05:00,2.1674524500747236,2.1815485643188826,2.120367031847401,2.1782500743865967,895762000,0.0,0.0
2005-12-05 00:00:00-05:00,2.15785533747536,2.1752499371451273,2.1440591441299297,2.153956413269043,583671200,0.0,0.0
2005-12-06 00:00:00-05:00,2.2172371940683813,2.2442291437248625,2.199842595626755,2.2208364009857178,857029600,0.0,0.0
2005-12-07 00:00:00-05:00,2.226234578372627,2.2331330758121832,2.192945163821534,2.21783709526062,679464800,0.0,0.0
2005-12-08 00:00:00-05:00,2.195344943861873,2.2244365263195873,2.1773499029042993,2.2217366695404053,790479200,0.0,0.0
2005-12-09 00:00:00-05:00,2.2256350111383774,2.2370320676330953,2.199842926713686,2.229234218597412,555402400,0.0,0.0
2005-12-12 00:00:00-05:00,2.2454304458290766,2.259825479495643,2.2361328065233605,2.2466297149658203,524994400,0.0,0.0
2005-12-13 00:00:00-05:00,2.2448286363582475,2.26312338574575,2.2256345357746166,2.248727560043335,493816400,0.0,0.0
2005-12-14 00:00:00-05:00,2.1752506724454297,2.1983437076074948,2.107471153699338,2.1596555709838867,1450716400,0.0,0.0
2005-12-15 00:00:00-05:00,2.179748901744488,2.1851476134016243,2.1398607013568998,2.1647534370422363,561162000,0.0,0.0
2005-12-16 00:00:00-05:00,2.163554856576831,2.1683533347319024,2.131164178023666,2.1326639652252197,671171200,0.0,0.0
2005-12-19 00:00:00-05:00,2.132663331464082,2.1773496089937865,2.1305639103024228,2.140760898590088,529295200,0.0,0.0
2005-12-20 00:00:00-05:00,2.148257382849365,2.1707509719209166,2.1329622067719534,2.1626532077789307,479108000,0.0,0.0
2005-12-21 00:00:00-05:00,2.1773494940647913,2.2076409404437203,2.1755499903069255,2.2043416500091553,475736800,0.0,0.0
2005-12-22 00:00:00-05:00,2.2166385957190724,2.2340332022896274,2.2073409571729,2.2199370861053467,370610800,0.0,0.0
2005-12-23 00:00:00-05:00,2.224436669104603,2.2271355249977796,2.198343858041242,2.199843645095825,229857600,0.0,0.0
