Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2005-11-17,0.27705255150794983,0.27728178360449307,0.26436835728234365,0.26750136899545185,703260000
2005-11-18,0.27651703357696533,0.2802616125519692,0.27109274026078023,0.27796937398518684,465768000
2005-11-21,0.2814077138900757,0.28186615066633,0.274989517046576,0.2768232641515933,454704000
2005-11-22,0.28889498114585876,0.2916456290798189,0.280643010018666,0.2828591201891566,731700000
2005-11-23,0.2880551815032959,0.2922572691003642,0.2865267397700275,0.28920128736936324,411948000
2005-11-25,0.2908819615840912,0.2913403984703838,0.2874436166235978,0.2894305225849135,116676000
2005-11-28,0.28943055868148804,0.29416718481574605,0.28423456654278206,0.2916457406386934,424524000
2005-11-29,0.27109280228614807,0.28003244456843296,0.2698696936523545,0.27231500918439244,1043136000
2005-11-30,0.2762117385864258,0.2775870489895771,0.2691058725315434,0.26918197353237344,575448000
2005-12-01,0.2794969975948334,0.2807962346621566,0.2755241417583938,0.2785040227322877,562032000
2005-12-02,0.2795739769935608,0.2814838526770127,0.2758293975728209,0.28079618375765264,334476000
2005-12-05,0.27437788248062134,0.2801845100814784,0.2734609818258131,0.2801845100814784,387708000
2005-12-06,0.27552419900894165,0.27926785082547223,0.2744541938424,0.27483652982202744,375252000
2005-12-07,0.27598249912261963,0.27827471039171936,0.271244945526174,0.27659406696962296,352668000
2005-12-08,0.27376633882522583,0.27812155583584675,0.27063425728510015,0.2745310102654282,386664000
2005-12-09,0.2776631712913513,0.2780455344462192,0.27078653677211,0.27460718986128196,262896000
2005-12-12,0.28171297907829285,0.28232454682062225,0.2779693297595693,0.278427793795171,281136000
2005-12-13,0.28538069128990173,0.2878260346029389,0.280184698810251,0.28224767885388,443412000
2005-12-14,0.2827061712741852,0.28461694944895405,0.27934485541541115,0.28324161106617674,287472000
2005-12-15,0.27911558747291565,0.28461688510977173,0.2762118075538998,0.282476875246525,332724000
2005-12-16,0.28155988454818726,0.2827829927474006,0.2774338993704607,0.28010844605893065,1065600000
2005-12-19,0.2768993377685547,0.28423443476458304,0.27621169633482356,0.28217142848745874,292296000
2005-12-20,0.27674636244773865,0.28079624856637897,0.27307881224821323,0.2765941603987485,304356000
2005-12-21,0.2762117385864258,0.2803377244465087,0.2736902951926767,0.278045513115942,289380000
2005-12-22,0.2846167981624603,0.2849221312094357,0.2759063901272712,0.2759824911238549,318336000
