Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2005-11-17,35.317413330078125,35.32596125654766,34.924140224705575,34.975437567490495,94425500
2005-11-18,35.43710708618164,35.6080949830007,35.283218305176774,35.496952360869884,108820200
2005-11-21,35.52259063720703,35.54824093525945,35.25756256080126,35.39435219223323,69731400
2005-11-22,35.65083694458008,35.79617451990532,35.3601585326071,35.454202027851665,88814000
2005-11-23,35.736351013183594,35.92443811820452,35.65940658488635,35.676505709099565,64101200
2005-11-25,35.81327438354492,35.856020538281314,35.67648473159493,35.77052822880853,22930200
2005-11-28,35.5140495300293,35.90731938823057,35.47985130027544,35.90731938823057,74716200
2005-11-29,35.34306716918945,35.77908325210167,35.34306716918945,35.71069004322199,77443000
2005-11-30,35.257572174072266,35.47130623529371,35.21482275276961,35.29176714526225,88044400
2005-12-01,35.915870666503906,35.95006889944898,35.47985461108474,35.488402538659514,91914100
2005-12-02,36.001365661621094,36.018464777814714,35.79617952862061,35.8560248046368,72929200
2005-12-05,35.736351013183594,35.958636366630955,35.591013349357944,35.958636366630955,61519900
2005-12-06,35.85600662231445,36.172335219504035,35.82181166859017,35.93295097550634,81509400
2005-12-07,35.787620544433594,35.93295809519223,35.59098566094265,35.907311059487036,83885500
2005-12-08,35.53114700317383,35.90731772911703,35.28321474089823,35.87311950094332,112043200
2005-12-09,35.66793441772461,35.710680569599766,35.37725601912228,35.53114477493071,56526900
2005-12-12,35.79619216918945,35.85603746633858,35.63375539997383,35.79619216918945,44863600
2005-12-13,35.941524505615234,36.08686211793676,35.70214011278666,35.75343746724778,76611600
2005-12-14,35.82181167602539,35.99279622864615,35.65937178518587,35.86455781418058,73581600
2005-12-15,35.88166046142578,35.96715274616996,35.57388301823217,35.907307494584714,72607200
2005-12-16,35.633995056152344,35.942511734162565,35.608282881092734,35.873953562112334,63743000
2005-12-19,35.06837463378906,35.74540418673205,35.05123754185725,35.711123464489205,75341700
2005-12-20,35.09409713745117,35.26549752991499,34.92269674498735,35.09409713745117,70257700
2005-12-21,35.24836730957031,35.48832596657454,35.094107238870016,35.15409690312108,68935000
2005-12-22,35.47975158691406,35.531169422572766,35.222649331856665,35.23122115059376,59149500
2005-12-23,35.47975158691406,35.64258018181824,35.39404974549794,35.57401870868534,38000400
2005-12-27,35.17123031616211,35.71970900605931,35.111240663779036,35.58258933358501,55656300
2005-12-28,35.12837600708008,35.334053851778016,35.025533815540705,35.188365650882844,50302400
2005-12-29,34.8969841003418,35.23978157943867,34.83699445977009,35.162651574533584,47301700
2005-12-30,34.631317138671875,34.77700861681986,34.58846785775444,34.74272788440968,60026500
2006-01-03,35.40260314941406,35.55686311453311,34.41705373550786,34.83698436704066,109350400
2006-01-04,35.77113342285156,35.77113342285156,35.41119220601899,35.488322233255175,92769400
2006-01-05,35.92536544799805,35.99392687792859,35.745396598213745,35.779677313179015,77656900
2006-01-06,36.576698303222656,36.59383866649157,36.04536011864633,36.21675721295545,110053900
2006-01-09,36.722389221191406,36.782378862503805,36.43958137917439,36.57670102634421,80768800
2006-01-10,36.748085021972656,36.78236246659308,36.465274036829705,36.55954436521069,84369400
2006-01-11,37.03089141845703,37.11659319992642,36.7395118998385,36.85092258115436,100761400
2006-01-12,36.850929260253906,37.09945956777732,36.72237819934475,36.98804886626868,82429200
2006-01-13,36.83380126953125,36.89379091298272,36.61955160886446,36.799520539218875,64572100
2006-01-17,36.593841552734375,36.67097155893291,36.42244117571648,36.55099227577747,77962100
2006-01-18,36.173892974853516,36.38814252329854,36.01106449494321,36.019633038438,121021900
2006-01-19,36.43958282470703,36.69668176470059,36.242473528405625,36.35388099858225,111094000
2006-01-20,35.3511962890625,36.41387611292303,35.265497726947075,36.388163928935924,188569400
2006-01-23,35.35974884033203,35.52258061155071,35.20549215215035,35.44545063286531,111381900
2006-01-24,35.5140380859375,35.73685966109466,35.40263056755072,35.44547986456039,77956900
2006-01-25,35.35974884033203,35.7111180167457,35.20549215215035,35.68540911358027,99826400
2006-01-26,35.608272552490234,35.72825177066883,35.33403340545672,35.56542329873909,112600600
2006-01-27,36.08820724487305,36.32816577797963,35.77111871624081,35.82253653379803,110830400
2006-01-30,36.1567497253418,36.26816039699074,36.053910865690376,36.14818118253268,53942600
2006-01-31,35.993934631347656,36.22532460342336,35.83110610397125,36.13962279754924,100988100
2006-02-01,36.12248611450195,36.139623206681165,35.73683615667655,35.771116879414286,89168700
2006-02-02,35.505462646484375,36.062513207122876,35.48832227716722,36.00252027991724,94047400
2006-02-03,35.06837463378906,35.33404532738671,34.948395375128705,35.23977497581369,121094200
2006-02-06,34.97412109375,35.14551823295178,34.78558031759899,34.89699107343285,58162800
2006-02-07,34.819854736328125,35.07695366768048,34.65702290675908,34.91412510730172,87327000
2006-02-08,35.22262191772461,35.2654744396756,34.87125281437015,35.068361992428656,89907800
2006-02-09,34.888404846191406,35.45402367185532,34.81984667266311,35.3169040556092,78213400
2006-02-10,35.10265350341797,35.188355304502,34.50275397258749,34.862694998761555,102575900
2006-02-13,34.699867248535156,34.9141168522033,34.53703545746609,34.87983613101091,70643100
2006-02-14,35.05126190185547,35.15410087086564,34.63133093551012,34.768450650587646,94340300
2006-02-15,35.2740592956543,35.35975784081219,34.90554966693345,34.95697075554215,92254300
2006-02-16,35.5997200012207,35.60828854814462,35.26549109495841,35.40261073007089,103859600
2006-02-17,35.31689453125,35.53114407817948,35.30832598781582,35.53114407817948,81770200
2006-02-21,34.922691345214844,35.368330989039414,34.80271206979863,35.31690989849386,85101400
2006-02-22,35.35974884033203,35.5997105902361,34.862691520395444,34.948390043739614,91983900
