Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2005-11-17,1.9350224733352661,1.9758100269792869,1.926924705815381,1.967112625040125,676205600
2005-11-18,1.9362215995788574,1.9623144068082743,1.9305239712611406,1.9587151987027294,524960800
2005-11-21,1.9482178688049316,1.9551155653439125,1.9110287292943322,1.9440192273873371,511711200
2005-11-22,1.9950040578842163,2.0022022733926934,1.935022398985091,1.9446189518666956,540282400
2005-11-23,2.0126988887786865,2.038790689409983,2.000102764248355,2.005800391356537,485853200
2005-11-25,2.0795793533325195,2.085576898615386,2.024395169570625,2.029194447110203,395012800
2005-11-28,2.089176893234253,2.131464048105099,2.071482366122486,2.1209671386363014,1018519600
2005-11-29,2.0423896312713623,2.108369618166474,2.0198960398464267,2.0990727849252626,891433200
2005-11-30,2.0339927673339844,2.06488385014495,2.0249956483689107,2.052287523212563,595674800
2005-12-01,2.1473584175109863,2.1512573416872653,2.0636833082491597,2.0678821496697677,812893200
2005-12-02,2.1782495975494385,2.1815480867596575,2.120366567681325,2.1674519756012556,895762000
2005-12-05,2.153956651687622,2.1752501779206583,2.1440593814529936,2.157855576325506,583671200
2005-12-06,2.220836639404297,2.2442293846547767,2.1998428317915373,2.2172374321005663,857029600
2005-12-07,2.217837333679199,2.233133315875088,2.192945399564218,2.22623481769394,679464800
2005-12-08,2.2217366695404053,2.2244365263195873,2.1773499029042993,2.195344943861873,790479200
2005-12-09,2.229234457015991,2.2370323068856615,2.1998431619888406,2.225635249172018,555402400
2005-12-12,2.246628761291504,2.259824520219842,2.2361318573048883,2.245429492663839,524994400
2005-12-13,2.248727798461914,2.263123625690629,2.2256347717447866,2.2448288743634484,493816400
2005-12-14,2.1596548557281494,2.1983429795386447,2.107470455726544,2.175249952024755,1450716400
2005-12-15,2.164752960205078,2.185147132072176,2.1398602300029443,2.1797484216042307,561162000
2005-12-16,2.1326632499694824,2.168352607506616,2.1311634632709295,2.163554130960865,671171200
2005-12-19,2.140760898590088,2.1773496089937865,2.1305639103024228,2.132663331464082,529295200
2005-12-20,2.162654399871826,2.1707521684774433,2.132963382498641,2.148258567007026,479108000
2005-12-21,2.2043426036834717,2.207641895545424,2.1755509315249757,2.177350436061369,475736800
2005-12-22,2.2199363708496094,2.234032482492172,2.20734024597559,2.2166378815260965,370610800
2005-12-23,2.1998424530029297,2.227134318115444,2.1983426667610795,2.2244354636847747,229857600
2005-12-27,2.2262351512908936,2.2547268980482182,2.2178376660178065,2.2193374529233854,590590000
2005-12-28,2.206441640853882,2.2421310070874356,2.198943506381304,2.2334336035568687,398115200
2005-12-29,2.142860174179077,2.213939170055256,2.1419600218901595,2.2127391004779042,490025200
2005-12-30,2.1560559272766113,2.172251259084066,2.109569753095135,2.1266646364696475,624262800
2006-01-03,2.2418296337127686,2.2418296337127686,2.1668519414963847,2.1707508647797176,807234400
2006-01-04,2.2484283447265625,2.2787189882874235,2.2343322328737605,2.2532266206783884,619603600
2006-01-05,2.2307348251342773,2.246329728090824,2.211840430564678,2.244230306424897,449422400
2006-01-06,2.2883167266845703,2.300313419644908,2.235832396254082,2.2568262085110096,704457600
2006-01-09,2.2808187007904053,2.315308994463907,2.271521863943793,2.3012128795716364,675040800
2006-01-10,2.4250755310058594,2.4559666112350396,2.274220538797307,2.286816664465123,2279869200
2006-01-11,2.5162487030029297,2.543239856552744,2.4769601402022516,2.5144491993341016,1493794400
2006-01-12,2.527944803237915,2.5912259506274546,2.5078513456503426,2.548338978965966,1280809600
2006-01-13,2.566934585571289,2.579530716049792,2.537243563577757,2.5489395414251867,776305600
2006-01-17,2.540541410446167,2.5906266028988614,2.5153489556625273,2.5702324249142485,835623600
2006-01-18,2.4739601612091064,2.52074684850091,2.4547660591919644,2.4916554779285995,1200637200
2006-01-19,2.3704915046691895,2.449068623504242,2.3614945877351796,2.436772216371232,1695848000
2006-01-20,2.282017469406128,2.4004817472452595,2.2742196230608345,2.3776892438139945,1134758800
2006-01-23,2.329404592514038,2.3860875553616996,2.2793194092177314,2.2823179812982266,1059730000
2006-01-24,2.2805190086364746,2.381889468340877,2.272421240418199,2.362094723595472,1142254400
2006-01-25,2.2253358364105225,2.3243061572878325,2.1968438889713138,2.3210074669308742,1275786400
2006-01-26,2.1692516803741455,2.2622244289167983,2.1572557908681427,2.235232476257562,1181387200
2006-01-27,2.160254716873169,2.2073403283799413,2.1323632106629695,2.187846305803181,953864800
2006-01-30,2.2493274211883545,2.297313178018291,2.125464405352708,2.134462322880406,1398401200
2006-01-31,2.2646231651306152,2.289515892774957,2.2118391384208227,2.2643234481367314,913542000
2006-02-01,2.2619240283966064,2.2931148242979758,2.2385310816294286,2.2478287173473785,521186400
2006-02-02,2.1623549461364746,2.2601260139069215,2.1608551589631064,2.252328161707168,707322000
2006-02-03,2.154855966567993,2.1830479901828954,2.1305636683720643,2.1665527402833265,692123600
2006-02-06,2.0183966159820557,2.1746505134347256,2.0016016489675335,2.159954967349969,1651767600
2006-02-07,2.0273947715759277,2.0837782249332806,1.9998031798364375,2.0474884305472707,1388830800
2006-02-08,2.0636844635009766,2.0717822336310006,1.9794096727851913,2.0540869060979468,953114400
2006-02-09,1.9479180574417114,2.0762796350052026,1.9353217333752488,2.0723805106120636,1149764000
2006-02-10,2.0186972618103027,2.029493882924556,1.8864367511486735,1.9548158854370568,1760477600
2006-02-13,1.9407191276550293,2.001901628691409,1.9386199077113584,1.9983024224990034,883498000
2006-02-14,2.0285935401916504,2.0423897330832244,1.9494177922247706,1.952416564168957,1160938800
2006-02-15,2.0759809017181396,2.087977598348806,2.001903302142706,2.0141989151296738,1159771200
2006-02-16,2.116467237472534,2.1296631951491842,2.0837776609339964,2.0966737013810968,948175200
2006-02-17,2.108070135116577,2.1260651721321415,2.0876761602558807,2.10837005240017,575999200
2006-02-21,2.071781873703003,2.1233658577367414,2.059785179298249,2.1170677933861017,779606800
2006-02-22,2.13896107673645,2.149457980772342,2.039390346921694,2.0693820733436468,978238800
2006-02-23,2.151857852935791,2.1893467229080956,2.142260296994076,2.153057922825743,856917600
2006-02-24,2.143160343170166,2.186047118970379,2.1353622925432374,2.1635543207552184,534744000
2006-02-27,2.1290643215179443,2.1629541797172642,2.118867332282111,2.1590550541283724,791240800
2006-02-28,2.054086685180664,2.1713519782053123,2.0423907082094295,2.146759754107368,1266980400
2006-03-01,2.072380781173706,2.0840777554566756,2.0399909157859257,2.0645829317929296,763817600
2006-03-02,2.087677001953125,2.0990740635364533,2.0594857669884568,2.06908312393283,625273600
2006-03-03,2.0309927463531494,2.0966738225739894,2.025295119509443,2.08137764255926,737668400
2006-03-06,1.963813304901123,2.030993180882345,1.9476187711633923,2.0300938293728334,912665600
2006-03-07,1.9887056350708008,2.0064009548016557,1.951817211115392,1.9722105850952885,872877600
2006-03-08,1.9692119359970093,2.0153981989469094,1.9599151003709074,1.9881063253952327,653251200
2006-03-09,1.9173274040222168,1.9935052029794134,1.9137289967729154,1.9788096545401588,799304800
2006-03-10,1.8951339721679688,1.9341218114358165,1.8729400966639738,1.9209258534515825,1043142800
2006-03-13,1.9698115587234497,1.9878063963306982,1.943120120562723,1.9509171694370617,861187600
2006-03-14,2.0189976692199707,2.0189976692199707,1.9644141098196737,1.972511678530064,642020400
2006-03-15,1.986306071281433,2.0405900862638298,1.9650125496022097,2.030692818145822,891996000
2006-03-16,1.9287246465682983,2.006401438920322,1.9284247292159482,2.004901651946721,749638400
2006-03-17,1.9392212629318237,1.9656127847105207,1.9227260112376314,1.9419201182746209,812042000
2006-03-20,1.9191267490386963,1.9632135909173907,1.9155275412401247,1.9560161763793225,605441200
2006-03-21,1.8537464141845703,1.9296236903157047,1.8411502878193733,1.8537464141845703,1345366400
2006-03-22,1.849548578262329,1.896934732178767,1.8375518808537057,1.8642441321640806,1345895600
2006-03-23,1.8042607307434082,1.8564453369342164,1.7877662812349553,1.8540459986698563,1427826400
2006-03-24,1.7982631921768188,1.8276544853819199,1.770370884756737,1.8069605932035337,1071980000
2006-03-27,1.7847673892974854,1.8408509415771976,1.7814688985602387,1.8099598500548149,1108072000
2006-03-28,1.7607743740081787,1.803661145160654,1.7469781786150553,1.7883659639471858,1370322800
2006-03-29,1.8693413734436035,1.8750400026245861,1.729583709066839,1.7733706358759762,2346834000
2006-03-30,1.8819377422332764,1.898432994667027,1.8453490303631486,1.8840371634790773,1390650800
2006-03-31,1.881038784980774,1.9077310317058591,1.8666429507752997,1.8969344063165932,815357200
2006-04-03,1.8789390325546265,1.9230258791380015,1.877739163019183,1.9095304000947684,815791200
2006-04-04,1.83455228805542,1.8660428038493393,1.8309530802274676,1.8624435960213872,931924000
2006-04-05,2.0156984329223633,2.0156984329223633,1.9239255178748043,1.94072049048847,2233408800
2006-04-06,2.136561870574951,2.1608541671416757,2.0453886268593804,2.0483881998293283,2663768800
2006-04-07,2.0930750370025635,2.135662093367853,2.0534867532866055,2.12726460897535,1545238800
2006-04-10,2.05948543548584,2.127264956088455,2.052887453860505,2.1080706457130693,903515200
2006-04-11,2.039090394973755,2.0783787512134753,2.0114986104794035,2.0690819177290054,939316000
2006-04-12,2.000702142715454,2.0444892607286453,1.9884057355760503,2.0396909851127254,739894400
2006-04-13,1.9935051202774048,2.0225956979898423,1.9737105777322166,1.9896061952306252,734678000
2006-04-17,1.9437193870544434,2.004601191607491,1.929923192583317,1.9947039216608133,721938000
2006-04-18,1.9860068559646606,1.993504988462961,1.9431200847686065,1.9506172162078568,794844400
2006-04-19,1.9689120054244995,2.0093996350961523,1.9635130942085914,2.00400172493921,1086033200
