Price,Close,High,Low,Open,Volume
Ticker,IWM,IWM,IWM,IWM,IWM
Date,,,,,
2005-11-17,50.80597686767578,50.82894319742776,50.071211979203355,50.07886742245402,22203100
2005-11-18,51.196319580078125,51.34174379595478,50.798324146352414,50.99731894351932,28896800
2005-11-21,51.71675109863281,51.80859884473559,50.913099378552616,51.288139962264054,30758600
2005-11-22,51.99231719970703,52.130085975221526,51.50247396218705,51.63258729478629,21208700
2005-11-23,52.053550720214844,52.31377739369187,51.869855120756974,51.89282145023335,21290900
2005-11-25,52.01527404785156,52.14538737134252,51.869849839601905,52.04588997797737,5901000
2005-11-28,51.326416015625,52.160683822370395,51.135070884830824,52.137723340977495,24596300
2005-11-29,51.40297317504883,51.716776241194395,51.16570117544532,51.35704635997533,23177100
2005-11-30,51.62493133544922,51.87750839459785,51.334088740891126,51.38000971913927,38323000
2005-12-01,52.46685028076172,52.696460991328195,51.609621778895814,51.885159303088734,37384100
2005-12-02,52.67348098754883,52.67348098754883,52.1377170220144,52.50509635855536,23767700
2005-12-05,52.2984504699707,52.62756431542193,51.984641665042666,52.58929295502933,25918100
2005-12-06,52.459197998046875,52.872504309228404,52.31377378502232,52.51277441767827,26482100
2005-12-07,52.137725830078125,52.48214474619451,51.85453292080247,52.36733649435896,23412400
2005-12-08,52.275489807128906,52.665829652700964,51.81625684157871,52.23721844686982,33286000
2005-12-09,52.53574752807617,52.627595343536086,51.98467231410304,52.35205773654952,22101700
2005-12-12,52.696449279785156,52.78829704723386,52.26018260333654,52.7194097617998,24178300
2005-12-13,52.704132080078125,52.83424543863244,52.28317022664573,52.55870783263909,24765500
2005-12-14,52.642906188964844,52.93375471691318,52.367368551642116,52.62760113773306,26972600
2005-12-15,52.10711669921875,52.67349675220845,51.83923463627707,52.67349675220845,31912800
2005-12-16,51.92342758178711,52.46685305614072,51.90046709345504,52.38266070599533,21479900
2005-12-19,51.28050231933594,52.02292246632139,51.13507813072082,51.98465109898347,22938900
2005-12-20,51.26521301269531,51.68616898567739,50.928443562795565,51.21928618991369,28762600
2005-12-21,51.885169982910156,52.030594217109766,51.34175026483878,51.380015804780555,30167400
2005-12-22,52.223995208740234,52.25472946772696,51.77835724637347,52.05495971529349,20624100
2005-12-23,52.346920013427734,52.454486975812834,52.21630382509723,52.32387078748233,15255300
2005-12-27,51.5632209777832,52.577428030916934,51.53248672017791,52.51595951570634,26201500
2005-12-28,51.87055587768555,52.00885710109211,51.44796717784323,51.73993382194153,20488800
2005-12-29,51.59394454956055,52.0318973712994,51.59394454956055,51.86286192046001,20883600
2005-12-30,51.26356887817383,51.47101778787822,51.063799136338346,51.29430313553007,33860500
2006-01-03,52.28548049926758,52.36231324040116,50.74880222874641,51.64007257742824,40428100
2006-01-04,52.56974411010742,52.746464629576145,52.15484041662295,52.33156093609167,29795200
2006-01-05,52.85404586791992,52.85404586791992,52.4391420624519,52.577443330941236,23712300
2006-01-06,53.48407745361328,53.51481171658586,52.76952195989434,53.107592990631424,26874100
2006-01-09,53.837493896484375,54.075677023948394,53.45332453633765,53.48405878858449,22285700
2006-01-10,54.32154846191406,54.32154846191406,53.537845499127734,53.576264782247286,27130700
2006-01-11,54.229347229003906,54.3445992071951,53.81444362469105,54.32922915039141,29588700
