Price,Close,High,Low,Open,Volume
Ticker,DIA,DIA,DIA,DIA,DIA
Date,,,,,
2005-11-17,68.69830322265625,68.76228394345306,68.36562592731387,68.54476023104004,5314800
2005-11-18,68.97277069091797,69.08181230588727,68.56867270348015,68.99842840509461,8014000
2005-11-21,69.3769760131836,69.46677569854458,68.97287253534336,69.120403386274,5132900
2005-11-22,69.68478393554688,69.74892579952112,69.17163923633186,69.26144371834843,7228500
2005-11-23,70.03118133544922,70.21078057736014,69.54369418332507,69.54369418332507,5402800
2005-11-25,70.12734985351562,70.23639147858124,70.05679235642398,70.05679235642398,1592000
2005-11-28,69.94134521484375,70.22998600389708,69.7617460666586,70.18508621685079,7201700
2005-11-29,69.84516143798828,70.29415951063152,69.83233501893217,70.11456028157421,6523900
2005-11-30,69.41536712646484,70.0952795165311,69.31915190865885,69.90285397462839,6149900
2005-12-01,69.95417022705078,70.16584274476229,69.68477151016867,69.74891336270589,5844300
2005-12-02,69.8002700805664,70.08250027108647,69.69122837739731,69.93496951866574,5143600
2005-12-05,69.52445983886719,69.7617902313376,69.36410265593896,69.65274362772463,4607400
2005-12-06,69.7232894897461,70.09531926625533,69.5821793031469,69.79384702990171,5144600
2005-12-07,69.33837890625,69.74248175448176,69.07539592134971,69.71040839094621,8612400
2005-12-08,69.0433349609375,69.61420569972381,68.87015149037576,69.38329114316878,7453200
2005-12-09,69.10750579833984,69.3448361070628,68.85734907274238,69.06260599871239,5127800
2005-12-12,69.0947036743164,69.40258672466375,68.90227309756467,69.33844483031746,5095700
2005-12-13,69.52445983886719,69.78103231029493,69.00490413216784,69.12036149962468,7727900
2005-12-14,69.91567993164062,70.10169471319927,69.54365036852333,69.54365036852333,7047400
2005-12-15,69.76818084716797,70.23642583932987,69.72328104466297,69.91571156609092,8461600
2005-12-16,69.75788879394531,70.22718157598574,69.75145871475324,70.06003875469884,4573100
2005-12-19,69.5650405883789,70.1050545480221,69.46218382279389,69.94433686671503,7584100
2005-12-20,69.35929107666016,69.70001162361989,69.23714412408508,69.58429474873618,5050500
2005-12-21,69.52650451660156,69.97008220256475,69.42364279510952,69.481503739628,5923100
2005-12-22,69.88645935058594,69.9121747620525,69.53288347852533,69.66145563114496,4253800
2005-12-23,69.9122314453125,70.04080370217561,69.81579980030655,69.97651757374405,1906900
2005-12-27,69.26927185058594,70.23357725917877,69.19855572824558,70.03428904424376,8654300
2005-12-28,69.33358001708984,69.52644312222388,69.23072329114085,69.42358149156239,4159700
2005-12-29,69.22429656982422,69.52644649365338,69.14072516939365,69.39144427539811,2907700
2005-12-30,68.75495910644531,69.1599704312759,68.67138775443276,69.04425361056856,5063100
2006-01-03,69.64213562011719,69.78999303153219,68.61996936834431,69.06998148785398,9761900
2006-01-04,69.90576934814453,69.98291560976408,69.60361928769501,69.7064809698544,5844500
2006-01-05,69.99574279785156,70.08574428129099,69.66145227432126,69.7578838364958,4843600
2006-01-06,70.4072036743164,70.52292060762909,69.9186254267426,70.28506156478029,9017800
2006-01-09,70.70288848876953,70.8507459335844,70.37502321266192,70.39430853983674,10420700
2006-01-10,70.76721954345703,70.80579022233103,70.37506795918794,70.43292397749894,6390700
2006-01-11,70.99224853515625,71.01153388143634,70.63866750429888,70.78653000030744,4388600
2006-01-12,70.56793975830078,70.86366470195863,70.40079684806142,70.85723461934451,6331700
2006-01-13,70.42000579833984,70.67072479643052,70.19500219809318,70.47786176495586,3712200
2006-01-17,70.07933807373047,70.24648092837512,69.90576023389615,70.16933958152815,3914400
2006-01-18,69.8157730102539,70.00863622625937,69.56505377227602,69.68720080272716,4962200
2006-01-19,69.8993911743164,70.1886812666672,69.77724407079492,69.8993911743164,4596400
2006-01-20,68.52204132080078,69.82850942112337,68.5091669564874,69.80276560262793,16440200
2006-01-23,68.77304077148438,69.04334351368767,68.57996457840684,68.63145221791173,7596300
2006-01-24,68.82454681396484,69.12703063927266,68.72157150742055,68.83097908802422,7147800
2006-01-25,68.95972442626953,69.1978463204083,68.60575281317846,69.04338821202981,9525900
2006-01-26,69.51319122314453,69.63546828487553,69.15278249294671,69.26862727941499,8234300
2006-01-27,70.22110748291016,70.32407786644293,69.48742570100977,69.64832091476218,7922800
2006-01-30,70.09244537353516,70.27907963929111,69.99590719150338,70.2082852998102,4822900
2006-01-31,69.68052673339844,70.27262510426512,69.66122008513413,70.01519167042757,5224700
2006-02-01,70.5171890258789,70.5493700486269,69.82855736623021,69.82855736623021,7068500
2006-02-02,69.69982147216797,70.40132237720475,69.62902717219302,70.3434024463888,7334800
2006-02-03,69.37158966064453,69.90576301580234,69.33940864980066,69.57109817950446,5108600
2006-02-06,69.51959228515625,69.59038656233095,69.29433999875111,69.47454182787521,3454100
2006-02-07,69.17208862304688,69.64190000732908,69.06911330531558,69.39734099291735,11363000
2006-02-08,69.88644409179688,69.96367556359628,69.30078805524822,69.32653187918135,5261200
2006-02-09,70.04735565185547,70.51073477050032,69.93794805721251,70.02804900693418,7852600
2006-02-10,70.23394775390625,70.47851151966633,69.64829197248494,70.04730879429522,7640600
2006-02-13,70.18250274658203,70.46567501836857,69.86714455394169,70.18893502061995,10955500
2006-02-14,71.05130767822266,71.14784576173824,70.22752519780074,70.33693273439064,13191000
