Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2005-11-17,22.519968032836914,22.56152856215583,22.383411684377766,22.383411684377766,9583900
2005-11-18,22.579334259033203,22.638708047578454,22.335907388193796,22.561523254908852,14886200
2005-11-21,22.454652786254883,22.597147614429826,22.42496702430799,22.561523341166474,10634100
2005-11-22,22.680274963378906,22.715896981673676,22.276542146924857,22.365599457540874,11501000
2005-11-23,23.024633407592773,23.149317263191563,22.644650122611203,22.686210652851123,11983100
2005-11-25,23.072128295898438,23.149313094535817,23.006818255888238,23.143374582782915,3775300
2005-11-28,23.09588623046875,23.244317370086467,23.00682664074634,23.155257780364057,11353900
2005-11-29,23.131507873535156,23.26212799900918,23.036512036339342,23.072136324617553,14807000
2005-11-30,22.7099609375,23.22056434318131,22.692149928192688,23.167129050380264,12823600
2005-12-01,22.899948120117188,23.024629690709506,22.799016067222073,22.870262355435017,12194100
2005-12-02,23.14931297302246,23.196809742403257,22.793077010712746,22.793077010712746,9823600
2005-12-05,23.066198348999023,23.08401162599347,22.89995619624729,23.054325850842012,6495100
2005-12-06,23.066198348999023,23.321500092084587,23.03057632476906,23.24431752966669,12369500
2005-12-07,22.840574264526367,23.089937380314307,22.751514714671565,23.066187865035904,9663000
2005-12-08,22.94744873046875,23.08994131667436,22.810890126776705,22.840578158375127,8597600
2005-12-09,23.226499557495117,23.333370138340317,22.94745060962509,22.9533868575036,8492400
2005-12-12,23.24431037902832,23.321492917702578,23.089940771922265,23.23837186689721,8013600
2005-12-13,23.3986759185791,23.505546479917864,23.15524903216939,23.167123790637984,10624800
2005-12-14,23.481792449951172,23.582726745096096,23.309611882566287,23.398671421524856,8511200
2005-12-15,23.499614715576172,23.600546784493712,23.39868038177961,23.487739954842517,8737000
2005-12-16,23.624290466308594,23.67772574396195,23.535230915260183,23.58866619291354,12066400
2005-12-19,23.51148796081543,23.69554336073498,23.446180172017296,23.57679801449266,15601200
2005-12-20,23.51148796081543,23.618358545945608,23.404617375685252,23.56492325338052,7655500
2005-12-21,23.648046493530273,23.73710380422266,23.51148787368625,23.54711215689066,11624300
2005-12-22,23.77866554260254,23.81428982761535,23.665858704047444,23.713355485851988,10147300
2005-12-23,23.86771583557129,23.99833363336873,23.75490677603192,23.8202168073698,7005900
2005-12-27,23.808349609375,24.08146457848981,23.73116706135992,23.986468756804367,7752400
2005-12-28,23.695541381835938,23.885533014005134,23.64210609373342,23.814286718161412,9526900
2005-12-29,23.665864944458008,23.778671812758947,23.630240650051487,23.665864944458008,7390000
2005-12-30,23.564926147460938,23.624299960313525,23.440244537789567,23.576800910031455,8567500
2006-01-03,23.86177635192871,23.962710650303322,23.33336214155771,23.64803752836963,12838600
2006-01-04,23.72406005859375,24.03543114448627,23.60430159721929,23.819866370852782,13491500
2006-01-05,23.79591178894043,23.837826899482373,23.652201206937914,23.71806846184731,8109400
